"","Connectance_0.05","Connectance_0.075","Connectance_0.1","Connectance_0.125","Connectance_0.15","Connectance_0.175","Connectance_0.2","Connectance_0.225","Connectance_0.25","Connectance_0.275","Connectance_0.3","Connectance_0.325","Connectance_0.35","Connectance_0.375","Connectance_0.4","Connectance_0.425","Connectance_0.45"
"shannon.81",2.54596285902593,2.60591563314033,2.57263453282955,2.77841222026838,2.65938212336306,2.87041088516557,2.64540670086573,2.84291261483333,2.49153705916982,2.98429312724367,2.65584058463605,0.172774015832737,2.6505117776693,2.71946200910131,2.66918767514633,2.8628984034111,2.41731941083452
"shannon.82",2.78270636441331,2.89788136815699,2.93468214912384,2.35910151238141,2.58917619168682,2.87499801246656,2.66727081822759,2.76907575738622,2.45022557463337,2.41632592048597,2.33130178929869,2.88721518960215,2.76983544676123,2.85265997238419,2.70567610697284,2.63864531370536,2.64031784946919
"shannon.83",2.54720406007088,2.84324298436962,2.49181977433453,2.62054767611033,2.69095016012178,2.57873407641455,2.9043291361428,2.50088105091137,2.72727963903723,2.34837082701871,2.64134196888532,1.72936229437875,2.67104784549424,2.48830840430114,2.79809988267357,0.787838844182603,2.88966472146284
"shannon.84",2.7113339281027,2.74435432645897,2.74850080694327,2.38302084943303,2.70303584705062,2.40173844596868,2.57724325142571,2.81240709314656,2.57946996758947,2.74089119240087,2.38567175479362,2.73839421462832,2.80240316672675,2.85946280770642,2.6179985992518,2.51586584903378,2.42565951449151
"shannon.85",2.92639434624611,2.60916697200131,2.82748125613323,2.74262854912619,2.53968931846427,2.78167435108735,2.52898301457243,2.49418482561769,2.36092822869261,1.49018111748215,0.167365805577031,2.78499020213274,1.69540013812593,2.72736136878283,2.2869197172512,2.25397262689717,2.6938248442957
"shannon.86",2.72506041653794,2.56892869590555,2.7163399491048,2.66808767717137,2.69361540839858,2.6642259942397,2.87148223743176,1.98066746363803,2.66872509225837,3.02242639379714,2.74387701448277,2.76843555165005,2.62900185108434,2.46896912496348,2.54894693118275,2.88612660509909,2.73221658394887
"shannon.87",2.64537564444464,2.6842938987948,2.58714921717706,2.72422971021777,2.75396631103086,2.74623462839013,2.73113901548526,2.47439117370957,2.47371373514747,2.439725898027,2.68138213241226,1.73989669395212,2.36893741286205,2.37859951475671,2.3856285921662,2.39551321539373,2.91687885066447
"shannon.88",2.79869515285814,2.52720747410704,2.90238122771918,2.83839981688147,2.33256278975402,2.07801833796853,1.85680392108211,2.88991394021023,2.39078909902082,2.43902216240337,2.39342111367066,2.9346903987463,2.44570522401123,3.08004947058671,2.47412956253299,2.40819579622257,2.95546666695911
"shannon.89",2.73492798314112,2.69324295993858,2.42727594510397,2.74180875713915,2.56123880943157,2.88551584823489,2.75214742962467,2.79511319112509,2.70479349034945,2.1809212694827,2.73640916838083,1.70645156546539,1.12770255088478,0.505602521796205,2.72120367586219,2.72543167534273,2.59542829417833
"shannon.90",2.34451760601788,2.73615924472248,1.73856046810786,2.79322316244392,2.72310292288505,2.77995114423698,2.55296923689948,2.38856512256726,2.76239499180501,1.13615031904378,2.64045627375088,2.09109321992417,2.53716818276002,2.36425319105773,2.55946495168526,2.82863878013131,2.7438467334567
"shannon.91",2.91839873883564,2.67643580733355,2.71578544709509,2.78244316449045,2.62852723310929,2.37237244329834,2.5032442384989,2.63148879860741,0.14469021795268,2.50242443950037,2.73814207381411,2.79032698104524,1.88370585930869,2.78208175765185,2.69800376214551,2.83458729210325,2.62253036035526
